"age_bracket","value"
"18-24 yr",31.1217641957373
"18-24 yr",24.26925278014
"25-34 yr",35.3585448228223
"35-44 yr",28.9429090656482
"18-24 yr",24.5554785031917
"25-34 yr",41.8021850938272
"18-24 yr",14.872492850214
"25-34 yr",41.2137607968495
"25-34 yr",34.7313044999282
"18-24 yr",16.0563098613151
"35-44 yr",38.3529672789022
"25-34 yr",41.8541703043883
"35-44 yr",22.8302544536307
"25-34 yr",41.640192035478
"35-44 yr",30.4909984370917
"18-24 yr",27.6289642380874
"25-34 yr",44.2299439719709
"12-17 yr",20.1297658229218
"18-24 yr",14.7107644222331
"25-34 yr",39.0764926129025
"12-17 yr",26.2190241094459
"25-34 yr",40.3120256394689
"12-17 yr",20.2857244205213
"35-44 yr",27.7293182684532
"18-24 yr",35.3366661844236
"18-24 yr",23.0102711041714
"25-34 yr",41.9179414929725
"25-34 yr",33.2943910056364
"35-44 yr",33.1900002732171
"25-34 yr",39.9149871132626
"12-17 yr",24.7917959557727
"12-17 yr",24.4256034742353
"35-44 yr",33.6713654314011
"12-17 yr",15.4555744247469
"35-44 yr",32.0255250519126
"25-34 yr",35.1664846913446
"35-44 yr",24.9298370249146
"25-34 yr",40.3823187440577
"45+ yr",15.6029161137818
"45+ yr",27.5371881742475
"18-24 yr",20.7392756054897
"18-24 yr",19.603988295564
"35-44 yr",33.09422843827
"45+ yr",16.8539659705726
"25-34 yr",42.9831022556848
"25-34 yr",37.6622565313269
"18-24 yr",30.9856772163211
"35-44 yr",36.229914993122
"35-44 yr",27.962852186417
"25-34 yr",45.440474747357
"25-34 yr",36.3192347803644
"25-34 yr",33.6188724050011
"25-34 yr",32.7120526941695
"35-44 yr",29.7219593373197
"12-17 yr",30.1839472652332
"35-44 yr",32.3543046566337
"25-34 yr",37.5471037508377
"45+ yr",17.739156898823
"18-24 yr",21.7588034993158
"25-34 yr",35.8102340224609
"12-17 yr",26.4171450990727
"18-24 yr",29.7371740420898
"18-24 yr",23.8174086525935
"18-24 yr",20.3667678358059
"25-34 yr",44.8381453781543
"25-34 yr",28.9375521334058
"18-24 yr",16.7126975368612
"18-24 yr",25.4611986449036
"18-24 yr",25.5486870709677
"45+ yr",21.3853011534711
"18-24 yr",25.0839838484265
"45+ yr",27.1185687522297
"45+ yr",17.7761714880782
"25-34 yr",39.4059862208928
"25-34 yr",44.1151475505652
"25-34 yr",43.9735306212369
"35-44 yr",32.8881380350058
"25-34 yr",48.6622967849387
"45+ yr",19.710331769041
"18-24 yr",15.3078185530701
"12-17 yr",18.1390267353383
"12-17 yr",26.7348698125104
"35-44 yr",34.5666512179761
"18-24 yr",25.3528925096693
"45+ yr",28.2454975280926
"25-34 yr",44.1941949279208
"12-17 yr",19.4614013318148
"25-34 yr",45.3026454831133
"35-44 yr",37.3212291692014
"25-34 yr",41.4899634206302
"25-34 yr",33.7463823752186
"18-24 yr",20.3902287883776
"18-24 yr",23.5319504667921
"25-34 yr",39.5960220429012
"12-17 yr",36.021466369649
"25-34 yr",43.8442615894536
"18-24 yr",17.3008401935366
"25-34 yr",47.5357833860665
"25-34 yr",37.836427083031
"18-24 yr",27.4769456691394
"35-44 yr",26.2038300569027
"18-24 yr",22.4844944415699
"25-34 yr",36.3124486248899
"12-17 yr",18.8472873386697
"25-34 yr",40.4528681312314
"35-44 yr",35.4879739688185
"18-24 yr",26.3941141527243
"25-34 yr",32.4004081158408
"35-44 yr",27.5749725438954
"18-24 yr",24.8078651202463
"25-34 yr",29.477678971852
"25-34 yr",42.0972541158492
"18-24 yr",30.3064084243501
"35-44 yr",36.6627821476031
"35-44 yr",26.4888219478952
"25-34 yr",43.4655144905385
"25-34 yr",39.1483199113513
"18-24 yr",20.5034166244797
"25-34 yr",37.1925663240133
"18-24 yr",24.2807958402777
"25-34 yr",47.6953551088668
"25-34 yr",40.6133806520102
"25-34 yr",42.9370398288812
"25-34 yr",28.1295496428579
"25-34 yr",48.6318520585966
"35-44 yr",28.4393637475147
"18-24 yr",28.9915958531293
"25-34 yr",44.6106583552902
"45+ yr",27.1748599428624
"45+ yr",23.6579785515006
"25-34 yr",38.4551993955051
"25-34 yr",31.1849661714173
"25-34 yr",37.6200149729521
"18-24 yr",25.7691316148208
"35-44 yr",29.496622692662
"18-24 yr",19.8144840029719
"45+ yr",30.8287357389149
"18-24 yr",25.11094248654
"35-44 yr",38.8608286914777
"35-44 yr",27.2549808862906
"18-24 yr",23.6339837139712
"25-34 yr",40.6682816810508
"45+ yr",18.2956415050292
"45+ yr",23.7716677387409
"25-34 yr",27.1860810870079
"35-44 yr",29.2260024073733
"25-34 yr",39.1120844370498
"35-44 yr",33.2683613439334
"35-44 yr",32.8655328432153
"35-44 yr",32.4850643873747
"25-34 yr",41.301691894129
"18-24 yr",25.0001213454984
"25-34 yr",41.5209763503401
"35-44 yr",22.6716321283504
"25-34 yr",43.5349646715275
"18-24 yr",24.2059389438468
"25-34 yr",39.1071350498165
"18-24 yr",14.3769096226742
"35-44 yr",29.6452317443109
"18-24 yr",23.9612562625817
"25-34 yr",39.3892560637426
"18-24 yr",18.4377623533631
"25-34 yr",43.8001708552169
"45+ yr",11.67565455633
"35-44 yr",24.3435939272059
"35-44 yr",29.7381002070437
"25-34 yr",38.1179255108002
"45+ yr",15.1172652435059
"45+ yr",26.6623080568071
"25-34 yr",31.7640792866617
"18-24 yr",20.2720420141908
"12-17 yr",23.6798967953287
"12-17 yr",15.6436563484273
"35-44 yr",36.3989967267272
"35-44 yr",27.3629931648303
"45+ yr",23.1267776505358
"25-34 yr",39.2803536819217
"25-34 yr",43.2993328360581
"25-34 yr",48.7077220824232
"12-17 yr",29.6653187334833
"18-24 yr",26.5923463081858
"35-44 yr",29.7447447398104
"25-34 yr",41.7746588132345
"25-34 yr",40.7654631997834
"18-24 yr",22.2425858813766
"25-34 yr",37.5683101553338
"35-44 yr",29.2174821993217
"25-34 yr",50.5051566919992
"25-34 yr",45.9081867529369
"45+ yr",21.3458042325738
"25-34 yr",44.2828768634773
"25-34 yr",38.7506017674721
"18-24 yr",23.411489328898
"25-34 yr",40.7660917570765
"45+ yr",20.099402702231
"35-44 yr",24.4833053835338
"25-34 yr",36.0786174112878
"25-34 yr",35.7633027135675
"25-34 yr",39.6848547864415
"25-34 yr",28.7141993954445
"25-34 yr",43.4264811888812
"25-34 yr",40.1834422931988
"12-17 yr",24.2937586883661
"25-34 yr",36.0928987008175
"18-24 yr",24.02417445414
"25-34 yr",40.9401387485395
"12-17 yr",20.6243555015808
"18-24 yr",25.7506430051546
"18-24 yr",30.492877678492
"35-44 yr",28.5807638244468
"18-24 yr",22.782465439028
"45+ yr",17.2591485391301
"25-34 yr",48.7245129128512
"25-34 yr",33.6879366549788
"18-24 yr",24.5009853001481
"45+ yr",10.7314441250195
"18-24 yr",21.147080316646
"18-24 yr",25.6953163430995
"12-17 yr",15.4146123317284
"25-34 yr",39.8667774628835
"25-34 yr",34.1542055799059
"25-34 yr",47.1268324723057
"45+ yr",15.8588958158737
"18-24 yr",32.0951131336859
"35-44 yr",28.3679593092229
"12-17 yr",24.9096719553948
"18-24 yr",27.8309658729188
"35-44 yr",31.5038513169429
"35-44 yr",30.5520439287337
"25-34 yr",34.8606721924602
"35-44 yr",40.9420129494905
"18-24 yr",30.1192989611508
"35-44 yr",31.0343349643729
"45+ yr",17.6124624336296
"25-34 yr",33.4932393765347
"25-34 yr",41.5222795872696
"25-34 yr",37.2425249911627
"12-17 yr",17.1508317992809
"25-34 yr",41.9339484921873
"18-24 yr",35.4043432579997
"12-17 yr",12.4869408728725
"18-24 yr",19.8835568137085
"25-34 yr",39.644369658464
"25-34 yr",40.4022428239844
"25-34 yr",41.0022923870943
"18-24 yr",28.714265564272
"25-34 yr",35.6924870542573
"25-34 yr",37.9597049692226
"25-34 yr",50.1242445618596
"18-24 yr",20.6165409689258
"25-34 yr",32.1546273429553
"12-17 yr",15.9078341758921
"25-34 yr",33.028197221863
"25-34 yr",35.0210718736714
"35-44 yr",24.3731510815048
"18-24 yr",22.0261939633188
"25-34 yr",45.2271051150173
"18-24 yr",29.5030053659558
"25-34 yr",38.2996134779296
"25-34 yr",48.0577219999792
"35-44 yr",22.2866954184047
"35-44 yr",29.4950237364487
"35-44 yr",30.4111854710569
"25-34 yr",39.3875184842161
"25-34 yr",49.0146184968591
"25-34 yr",50.7821566119242
"25-34 yr",45.7054696123242
"45+ yr",31.0130271162427
"18-24 yr",33.6993253764596
"18-24 yr",20.8084722743847
"12-17 yr",27.8938853576337
"25-34 yr",35.7288381800319
"25-34 yr",44.3599399553107
"45+ yr",21.4773436928635
"25-34 yr",41.7685855936569
"18-24 yr",28.9022632382447
"25-34 yr",36.737119330163
"45+ yr",17.8326770958468
"35-44 yr",29.6042976197262
"25-34 yr",42.2039103880485
"45+ yr",28.396515535673
"35-44 yr",20.2704766649682
"45+ yr",15.6142541172428
"18-24 yr",20.9805473190063
"25-34 yr",42.5271478090425
"18-24 yr",38.7625049701569
"18-24 yr",24.4372476917686
"45+ yr",19.7074258200622
"25-34 yr",37.0064587119248
"25-34 yr",48.3872361376694
"12-17 yr",15.2502184651614
"25-34 yr",43.9886258244749
"18-24 yr",24.8569779209279
"18-24 yr",31.9907730936096
"35-44 yr",34.6810911830028
"25-34 yr",48.719680311029
"35-44 yr",21.7717485765009
"12-17 yr",19.5988888082494
"35-44 yr",25.5502468051338
"25-34 yr",41.0780268421718
"12-17 yr",29.725160229705
"25-34 yr",33.8542062091448
"25-34 yr",32.9395185425345
"25-34 yr",45.1330970178474
"35-44 yr",26.3269756717876
"25-34 yr",28.9231892864689
"45+ yr",15.6146855302243
"25-34 yr",37.9688316197821
"45+ yr",21.1793883695505
"35-44 yr",31.7375498585538
"25-34 yr",47.3418032257714
"25-34 yr",47.9291171037915
"18-24 yr",28.3467114562153
"35-44 yr",35.8420098392846
"45+ yr",24.0134067556268
"35-44 yr",28.3275072204688
"18-24 yr",26.7806503500829
"12-17 yr",31.4645289391305
"25-34 yr",35.7790001965336
"25-34 yr",42.590165587716
"25-34 yr",44.2977421880598
"35-44 yr",35.8985175148186
"25-34 yr",28.941595397464
"35-44 yr",26.1532448918121
"18-24 yr",23.8967372327493
"25-34 yr",39.7991726810041
"18-24 yr",26.0025011792062
"18-24 yr",19.722196714094
"35-44 yr",25.5878246494647
"25-34 yr",37.487399886107
"18-24 yr",32.0078886795897
"25-34 yr",39.4711584547992
"12-17 yr",20.2646104898669
"25-34 yr",38.5159953886909
"18-24 yr",21.0912011293254
"25-34 yr",42.666386990643
"18-24 yr",20.3786565365624
"18-24 yr",22.095261473735
"25-34 yr",45.8512135001987
"18-24 yr",28.0187708403676
"25-34 yr",37.6541327764115
"12-17 yr",19.0400125724656
"25-34 yr",48.9515936960867
"35-44 yr",25.0444082406218
"35-44 yr",36.6347266554543
"45+ yr",16.5714647669007
"25-34 yr",42.9596896989704
"18-24 yr",26.3085899496708
"25-34 yr",37.0825816950026
"12-17 yr",16.9461632424788
"45+ yr",17.8984129778055
"25-34 yr",37.9968183056853
"25-34 yr",44.4273861334789
"25-34 yr",39.8787028056161
"25-34 yr",39.3748170678022
"25-34 yr",39.405049068122
"18-24 yr",26.9408055613187
"18-24 yr",24.7960607099042
"25-34 yr",46.6894934109151
"35-44 yr",40.1873693543744
"18-24 yr",17.0604354967123
"25-34 yr",38.5126923872629
"25-34 yr",39.6353586494741
"45+ yr",19.9912186884141
"35-44 yr",32.0292105794758
"35-44 yr",38.7855784225367
"25-34 yr",32.563054279376
"25-34 yr",35.5532003808761
"18-24 yr",24.434715991274
"18-24 yr",21.1065754275456
"18-24 yr",22.9835916279654
"18-24 yr",37.3867365659941
"25-34 yr",42.4366968598996
"25-34 yr",45.3966374763372
"35-44 yr",27.0154517134563
"25-34 yr",28.7428807347307
"35-44 yr",29.595624284186
"12-17 yr",20.3232460148067
"35-44 yr",18.2581985450089
"25-34 yr",33.982404101573
"25-34 yr",45.2805550682282
"12-17 yr",26.4466064378582
"25-34 yr",46.0425741388725
"25-34 yr",43.747131707754
"25-34 yr",41.6326693969306
"18-24 yr",23.6811927884027
"12-17 yr",20.9629795465736
"25-34 yr",39.693489667018
"25-34 yr",45.235157695768
"12-17 yr",24.8855357069391
"35-44 yr",27.8282708966133
"12-17 yr",32.1889112079834
"25-34 yr",41.3117480473576
"25-34 yr",45.7516005438524
"18-24 yr",22.8458479415475
"35-44 yr",32.1775438138618
"18-24 yr",25.3504818265623
"25-34 yr",45.0897403611787
"35-44 yr",25.8670121812778
"12-17 yr",14.6404750899846
"35-44 yr",26.8270559153648
"12-17 yr",21.1044162436065
"12-17 yr",17.0288888243552
"12-17 yr",21.454504615548
"18-24 yr",28.9943635794561
"25-34 yr",39.7390250698661
"35-44 yr",27.8872993321574
"45+ yr",21.3295640307338
"45+ yr",16.1519922940811
"35-44 yr",36.2019694352853
"25-34 yr",35.5937111912371
"18-24 yr",25.5094660871352
"25-34 yr",47.3696258020897
"12-17 yr",26.0826827499437
"12-17 yr",34.5552536530892
"25-34 yr",40.784994753621
"25-34 yr",42.7610713325408
"12-17 yr",23.0834341668398
"35-44 yr",36.2286441604247
"12-17 yr",17.8898096407726
"25-34 yr",42.7443948546563
"18-24 yr",25.402147505935
"12-17 yr",19.5488861503654
"35-44 yr",33.2443094824665
"35-44 yr",36.3266758492593
"35-44 yr",22.9537741313309
"25-34 yr",41.8690576974186
"12-17 yr",27.9478288183685
"18-24 yr",28.9270346933587
"35-44 yr",31.7050683487891
"25-34 yr",46.9173292591495
"25-34 yr",43.2153637229488
"35-44 yr",29.1987836340255
"25-34 yr",43.2886779556338
"25-34 yr",39.9312291018688
"18-24 yr",18.3737868871831
"45+ yr",26.7776997548223
"12-17 yr",22.198765979797
"25-34 yr",40.2693092481246
"25-34 yr",43.0275250377247
"18-24 yr",30.8186341505077
"35-44 yr",40.4154633050223
"25-34 yr",43.5554245414991
"35-44 yr",22.3284897827606
"25-34 yr",37.7513388091651
"35-44 yr",24.1553748242082
"18-24 yr",31.51451352815
"25-34 yr",35.9773239131759
"18-24 yr",20.2026644442647
"12-17 yr",20.8964554984879
"18-24 yr",28.089464303893
"18-24 yr",21.9288620296878
"25-34 yr",40.9766063484924
"25-34 yr",36.8125015380897
"18-24 yr",20.2557112438712
"25-34 yr",40.7712979889399
"35-44 yr",33.9751618233439
"18-24 yr",28.7426885983648
"18-24 yr",23.1197019590288
"25-34 yr",35.927432336787
"18-24 yr",22.4166494032966
"18-24 yr",28.0651654538902
"25-34 yr",43.5100284550407
"18-24 yr",34.6015752009669
"25-34 yr",38.769610738405
"25-34 yr",43.8770417734989
"18-24 yr",27.1329818448998
"25-34 yr",36.1792676372038
"45+ yr",18.0743557090126
"12-17 yr",19.5708791776836
"25-34 yr",49.7198277972034
"25-34 yr",35.7977008583958
"45+ yr",15.7939763391578
"18-24 yr",23.3018450862615
"18-24 yr",21.2399806487948
"25-34 yr",40.2008337387364
"45+ yr",18.9400444603581
"18-24 yr",27.8684725861407
"25-34 yr",35.9194122549152
"18-24 yr",30.1494758127775
"12-17 yr",15.7396472581554
"45+ yr",19.9263720544727
"12-17 yr",23.1431470789171
"18-24 yr",27.4527054857185
"12-17 yr",24.7931732794227
"45+ yr",20.339954207993
"35-44 yr",28.6126287980576
"45+ yr",23.4302465084925
"25-34 yr",38.6870856942246
"25-34 yr",48.0874154942388
"25-34 yr",35.3023785241425
"18-24 yr",19.8730445934807
"12-17 yr",20.8524029543187
"45+ yr",20.953059601448
"25-34 yr",37.0597061692671
"45+ yr",16.4254274990736
"45+ yr",21.9962761278282
"25-34 yr",40.4027703885572
"35-44 yr",32.4601936410014
"25-34 yr",34.8582446974044
"25-34 yr",42.0151250975357
"35-44 yr",24.527602233791
"35-44 yr",20.4440962003658
"25-34 yr",42.3682301331329
"25-34 yr",35.0049671926866
"25-34 yr",34.3424527779865
"35-44 yr",30.3154109095353
"18-24 yr",25.5059872881656
"18-24 yr",24.1481867714844
"25-34 yr",49.0841797282276
"12-17 yr",18.1606587447094
"18-24 yr",27.208830932602
"18-24 yr",22.9627268336778
"45+ yr",16.7430214017384
"12-17 yr",22.482120406462
"18-24 yr",21.2544357098718
"12-17 yr",18.99474299084
"35-44 yr",38.5781578993364
"25-34 yr",37.1940863198007
"12-17 yr",23.4037171343678
"25-34 yr",44.4434076166729
"18-24 yr",13.2618077360645
"25-34 yr",35.0027464625965
"25-34 yr",44.4420653715662
"18-24 yr",19.5935860798605
"12-17 yr",9.47256200342919
"35-44 yr",31.0644486985244
"25-34 yr",32.2261029278802
"18-24 yr",29.4042377901883
"45+ yr",24.5566416496746
"35-44 yr",29.0709720092354
"45+ yr",14.4769885111199
"35-44 yr",26.5822762559041
"25-34 yr",40.0576727549374
"18-24 yr",24.320645571895
"18-24 yr",25.3422167054279
"25-34 yr",39.2416684854153
"45+ yr",17.0014831965783
"35-44 yr",32.6643877952338
"18-24 yr",25.0372092068618
"35-44 yr",40.2036326823682
"25-34 yr",37.6783902494426
"35-44 yr",33.7635361285689
"18-24 yr",32.4645574729275
"18-24 yr",22.5697433022171
"25-34 yr",39.2360458709654
"18-24 yr",24.2087754902917
"25-34 yr",37.8578761644874
"25-34 yr",52.0304736008959
"18-24 yr",25.889441563643
"45+ yr",17.5458795531532
"35-44 yr",33.5308844955286
"25-34 yr",39.9362442369112
"35-44 yr",25.8658034206018
"25-34 yr",34.9172941064433
"25-34 yr",44.6547293191809
"25-34 yr",43.8193166046285
"35-44 yr",33.777610197669
"25-34 yr",37.079487646664
"25-34 yr",42.6821221786103
"18-24 yr",19.5697355152457
"25-34 yr",35.0587499815461
"25-34 yr",44.7102913640641
"18-24 yr",24.697117447156
"45+ yr",25.264592452779
"45+ yr",18.0400984102239
"25-34 yr",39.8886298254041
"18-24 yr",30.8782006057486
"25-34 yr",32.6585495745106
"25-34 yr",40.174654164775
"25-34 yr",42.4272829340602
"45+ yr",11.2831385083811
"25-34 yr",38.7786545098468
"18-24 yr",20.5119616315184
"35-44 yr",37.7990346863946
"25-34 yr",44.5153045861865
"25-34 yr",34.1150571940208
"18-24 yr",29.9395426284475
"35-44 yr",33.0915111184539
"25-34 yr",41.5337137942665
"35-44 yr",21.6873723941195
"35-44 yr",35.3993879832671
"12-17 yr",21.7274445626193
"35-44 yr",34.1318167156561
"25-34 yr",39.3560938770604
"25-34 yr",41.0919080458333
"35-44 yr",25.9728734096032
"18-24 yr",10.2335576392009
"25-34 yr",44.2134626189283
"18-24 yr",29.278707836491
"18-24 yr",11.1137242685067
"25-34 yr",36.1929863086288
"35-44 yr",25.6834806381142
"35-44 yr",27.9042188745398
"18-24 yr",24.8585278404483
"35-44 yr",30.3184191625933
"25-34 yr",40.7363870653503
"18-24 yr",26.2200291801524
"18-24 yr",28.9742948886341
"25-34 yr",44.2830285962733
"25-34 yr",43.6323497166821
"18-24 yr",22.2059982585009
"25-34 yr",32.2564492696726
"25-34 yr",42.5716840361187
"45+ yr",17.884190813952
"18-24 yr",15.1562094725284
"35-44 yr",30.6434806811498
"45+ yr",18.750523087509
"18-24 yr",20.6516773982318
"35-44 yr",25.6900050123294
"18-24 yr",28.2756369019235
"25-34 yr",28.4202317392073
"18-24 yr",25.811214921878
"12-17 yr",30.4150116755171
"25-34 yr",40.5000016467653
"25-34 yr",49.4949584704539
"25-34 yr",45.477230573476
"18-24 yr",28.2092475888825
"18-24 yr",23.9624505192473
"18-24 yr",26.0226193375643
"25-34 yr",41.2862101224075
"25-34 yr",39.9495213202952
"18-24 yr",27.6982008647423
"12-17 yr",24.886554177004
"45+ yr",25.3480957967227
"25-34 yr",32.6781942424873
"18-24 yr",25.8654942988617
"18-24 yr",31.7463200884845
"25-34 yr",41.8935522170516
"25-34 yr",38.1009986965265
"18-24 yr",21.564623897317
"45+ yr",9.79861365491755
"35-44 yr",31.4795173918948
"35-44 yr",27.9989387233942
"45+ yr",17.0947580141062
"35-44 yr",29.6348901605711
"25-34 yr",38.0557263826073
"18-24 yr",23.5807997657764
"25-34 yr",48.669655370092
"25-34 yr",42.5394073075435
"45+ yr",19.0627595908447
"25-34 yr",40.3978162695074
"25-34 yr",46.1187122519465
"35-44 yr",28.6651866344675
"25-34 yr",38.2198514812797
"18-24 yr",20.0261724183403
"45+ yr",17.1870410863431
"35-44 yr",29.2125825690675
"25-34 yr",40.6799663195821
"35-44 yr",29.4407465779772
"12-17 yr",18.9730100715498
"35-44 yr",27.0228567655801
"25-34 yr",39.5168563621362
"25-34 yr",41.5509139734447
"18-24 yr",29.1216499033083
"25-34 yr",37.2132832120861
"18-24 yr",34.5889730005949
"35-44 yr",23.3964437394548
"35-44 yr",27.5264221141744
"35-44 yr",21.7927904555562
"25-34 yr",34.2565537220077
"45+ yr",23.2316148577466
"35-44 yr",27.4356789647739
"25-34 yr",43.4476107743469
"25-34 yr",43.0423451450946
"25-34 yr",35.1076858630974
"25-34 yr",35.8787509923349
"25-34 yr",41.5718218710355
"18-24 yr",24.2695066639867
"35-44 yr",25.3949264357376
"12-17 yr",27.1980710125678
"25-34 yr",34.4417848803568
"12-17 yr",18.1528841747229
"35-44 yr",35.384234370194
"35-44 yr",28.0121475413134
"25-34 yr",38.2464257844244
"25-34 yr",40.3974559843415
"35-44 yr",27.0622904020418
"35-44 yr",35.3051258572625
"12-17 yr",29.8488994850102
"25-34 yr",40.5823641429408
"25-34 yr",39.301333767093
"25-34 yr",44.8071684241246
"35-44 yr",32.9548975734367
"25-34 yr",36.2589640857381
"18-24 yr",13.9449159641496
"45+ yr",17.2553441522302
"25-34 yr",33.8607642572994
"18-24 yr",28.6186551145994
"35-44 yr",36.3909804063291
"35-44 yr",28.0798861917256
"25-34 yr",31.9592819032513
"25-34 yr",36.3900465537036
"45+ yr",23.266938251024
"25-34 yr",47.3491034549336
"18-24 yr",27.1305644385775
"25-34 yr",47.5600490711056
"45+ yr",22.8054567455474
"25-34 yr",46.939817691482
"25-34 yr",34.0983244475461
"25-34 yr",50.9160169424569
"18-24 yr",19.7592360145217
"35-44 yr",29.2171658314775
"45+ yr",21.8600389309853
"12-17 yr",24.52895395988
"18-24 yr",29.4385184253733
"18-24 yr",17.4285399357973
"25-34 yr",33.2743819922891
"12-17 yr",22.8574610328427
"25-34 yr",42.4605251793603
"25-34 yr",42.647047561474
"45+ yr",22.9215935306211
"18-24 yr",28.0353417859137
"35-44 yr",26.4169487600222
"45+ yr",17.1436616058984
"25-34 yr",37.572283383178
"18-24 yr",13.6036910949826
"18-24 yr",26.942658230509
"25-34 yr",37.8129477705919
"18-24 yr",15.5372599657551
"25-34 yr",38.7395499057574
"25-34 yr",47.5555428378966
"18-24 yr",22.640671598308
"35-44 yr",35.7922818248864
"25-34 yr",38.0605650975822
"18-24 yr",22.0146322451918
"25-34 yr",32.6565441609838
"12-17 yr",25.5148455608133
"25-34 yr",37.0684655675303
"25-34 yr",45.497053119688
"35-44 yr",29.4481405712648
"35-44 yr",28.2458652228357
"25-34 yr",37.0459289614607
"25-34 yr",47.1921159914768
"18-24 yr",16.6293605441473
"25-34 yr",45.1547683972417
"12-17 yr",23.146925896667
"45+ yr",24.2746718528853
"25-34 yr",40.6984995688431
"25-34 yr",42.7558781943899
"25-34 yr",47.808461824935
"35-44 yr",32.6898473689176
"12-17 yr",23.4976959000475
"18-24 yr",27.2573996209007
"18-24 yr",20.190425185305
"18-24 yr",17.6952447509826
"25-34 yr",40.5029082130857
"18-24 yr",29.3710730169046
"25-34 yr",42.0080098958129
"45+ yr",13.4973533370583
"18-24 yr",25.7141099582412
"25-34 yr",42.477559282297
"25-34 yr",47.3515302304537
"25-34 yr",29.9916463088625
"25-34 yr",44.1859285556734
"12-17 yr",14.5282475028491
"12-17 yr",16.2607061945763
"35-44 yr",32.4141002855104
"45+ yr",15.0772948459848
"25-34 yr",36.7882436735161
"25-34 yr",42.5990827137501
"35-44 yr",32.2825987661713
"45+ yr",14.3159234667176
"45+ yr",20.9614376249454
"18-24 yr",28.8296538546614
"35-44 yr",39.3041954380696
"25-34 yr",39.4491656214525
"25-34 yr",34.0511913078482
"35-44 yr",28.9069818426942
"12-17 yr",16.2220932361369
"25-34 yr",30.5582281653557
"25-34 yr",42.1293536903851
"45+ yr",19.6439346895929
"35-44 yr",33.0449998935091
"18-24 yr",26.5397990066392
"18-24 yr",24.4215497099606
"45+ yr",19.7990544874928
"25-34 yr",38.759882800522
"35-44 yr",39.0450792985863
"25-34 yr",33.472238927689
"35-44 yr",20.4821330029528
"18-24 yr",25.5144363561911
"25-34 yr",36.8194903136704
"12-17 yr",12.9531179182958
"25-34 yr",40.0859323536704
"18-24 yr",24.2193648156355
"35-44 yr",29.6867832812933
"45+ yr",11.3632048503458
"25-34 yr",33.1820077254088
"35-44 yr",25.0226331045297
"18-24 yr",25.8847146819313
"25-34 yr",42.3763962879914
"18-24 yr",26.5592036196535
"12-17 yr",16.2827193802138
"45+ yr",16.9813113471699
"25-34 yr",37.1225334255191
"45+ yr",21.2398414555242
"18-24 yr",19.1948595982935
"18-24 yr",19.098097305381
"12-17 yr",30.2550417110733
"25-34 yr",40.1656159434017
"18-24 yr",22.596317247491
"18-24 yr",22.6275916599067
"25-34 yr",41.1495064471564
"25-34 yr",42.8719047064258
"25-34 yr",41.4929613197124
"18-24 yr",20.3380482670243
"45+ yr",19.5966700243535
"25-34 yr",34.5557288684663
"25-34 yr",39.4565148542785
"25-34 yr",46.359873446749
"25-34 yr",38.0909108897353
"18-24 yr",26.1378308394355
"18-24 yr",24.6904174590756
"25-34 yr",43.5558601929999
"25-34 yr",41.7112312162788
"35-44 yr",35.9662572696953
"25-34 yr",41.2375858003882
"45+ yr",12.1223472576798
"45+ yr",17.2340169498294
"25-34 yr",40.7815020653509
"45+ yr",14.4657609206126
"45+ yr",19.0353668715179
"35-44 yr",25.3036930667892
"12-17 yr",18.5520024332005
"45+ yr",24.3058018340617
"25-34 yr",39.3480735011982
"45+ yr",14.6442956875047
"25-34 yr",40.0039258119861
"45+ yr",24.4640799057609
"45+ yr",26.3094227341551
"18-24 yr",22.3028672541611
"25-34 yr",41.8894276940229
"45+ yr",19.9194578943426
"12-17 yr",20.2534142160026
"35-44 yr",30.4016634779989
"12-17 yr",25.0115371220046
"25-34 yr",49.5131452081693
"45+ yr",18.8426409500992
"25-34 yr",38.0724320338261
"25-34 yr",39.8578697564527
"25-34 yr",27.3979978526829
"18-24 yr",26.4626437373572
"25-34 yr",31.9348409433067
"25-34 yr",43.3218092392864
"12-17 yr",20.4491191910366
"35-44 yr",20.7844479961938
"12-17 yr",21.3332917333169
"45+ yr",16.0845697106534
"25-34 yr",41.2330216155502
"45+ yr",21.6356254619019
"25-34 yr",34.054524822511
"35-44 yr",34.7359189915925
"12-17 yr",22.3552494413703
"12-17 yr",18.2763421358784
"45+ yr",25.0017427658181
"25-34 yr",36.8722890602291
"35-44 yr",34.2030832889991
"25-34 yr",43.2332384469984
"25-34 yr",44.936369864452
"35-44 yr",30.3996634297631
"12-17 yr",21.8383519469068
"18-24 yr",17.6228590919826
"18-24 yr",28.0597920403618
"18-24 yr",26.7201118593762
"18-24 yr",31.6657769254728
"25-34 yr",38.1018331468077
"25-34 yr",41.2781318061572
"35-44 yr",22.3064087013689
"25-34 yr",42.4085268065328
"25-34 yr",45.5755473302112
"35-44 yr",32.4268901585728
"25-34 yr",37.2413961632314
"18-24 yr",24.9594171435504
"25-34 yr",37.81726291768
"25-34 yr",41.6130680467198
"18-24 yr",30.0212748615594
"18-24 yr",23.5861188514091
"12-17 yr",23.7542134625302
"18-24 yr",18.4207749647059
"18-24 yr",21.1297967247789
"25-34 yr",46.9770688934047
"25-34 yr",45.7246513921225
"25-34 yr",29.1135639214889
"25-34 yr",40.0404784528276
"12-17 yr",23.2524419086997
